@relation area_under_roc_curve

@attribute task_id numeric
@attribute weka.A1DE numeric
@attribute weka.AdaBoostM1_DecisionStump numeric
@attribute weka.Bagging_REPTree numeric
@attribute weka.BayesNet_K2 numeric
@attribute weka.BFTree numeric
@attribute weka.ConjunctiveRule numeric
@attribute weka.Dagging_DecisionStump numeric
@attribute weka.DecisionStump numeric
@attribute weka.DecisionTable_BestFirst numeric
@attribute weka.END_ND_J48 numeric
@attribute weka.FT numeric
@attribute weka.FURIA numeric
@attribute weka.Grading_ZeroR numeric
@attribute weka.HoeffdingTree numeric
@attribute weka.HyperPipes numeric
@attribute weka.IB1 numeric
@attribute weka.IBk numeric
@attribute weka.J48 numeric
@attribute weka.J48graft numeric
@attribute weka.JRip numeric
@attribute weka.KStar numeric
@attribute weka.LADTree numeric
@attribute weka.LibLINEAR numeric
@attribute weka.LibSVM numeric
@attribute weka.LMT numeric
@attribute weka.Logistic numeric
@attribute weka.LogitBoost_DecisionStump numeric
@attribute weka.LWL_DecisionStump numeric
@attribute weka.MultiBoostAB_DecisionStump numeric
@attribute weka.NaiveBayes numeric
@attribute weka.NBTree numeric
@attribute weka.OLM numeric
@attribute weka.OneR numeric
@attribute weka.PART numeric
@attribute weka.RacedIncrementalLogitBoost_DecisionStump numeric
@attribute weka.RandomForest numeric
@attribute weka.RandomSubSpace_REPTree numeric
@attribute weka.RandomTree numeric
@attribute weka.RBFClassifier numeric
@attribute weka.REPTree numeric
@attribute weka.Ridor numeric
@attribute weka.RotationForest_PrincipalComponents_J48 numeric
@attribute weka.SimpleCart numeric
@attribute weka.SimpleLogistic numeric
@attribute weka.SMO_PolyKernel numeric
@attribute weka.SMO_RBFKernel numeric
@attribute weka.VFI numeric
@attribute weka.ZeroR numeric


@data
3562 , 0.68544 , 0.757418 , 0.756319 , 0.68544 , 0.753571 , 0.698352 , 0.785714 , 0.676374 , 0.691484 , 0.687088 , 0.790659 , 0.723901 , 0.5 , 0.794505 , 0.726648 , 0.694231 , 0.774176 , 0.687088 , 0.687088 , 0.692857 , 0.755495 , 0.696703 , 0.675 , 0.742033 , 0.828571 , 0.828022 , 0.760989 , 0.782418 , 0.781044 , 0.792857 , 0.68544 , 0.5 , 0.675549 , 0.687088 , 0.449725 , 0.713462 , 0.768132 , 0.727747 , 0.814286 , 0.817033 , 0.685165 , 0.76044 , 0.679945 , 0.828571 , 0.723077 , 0.5 , 0.71978 , 0.449725 
3564 , 0.6035 , 0.599817 , 0.660767 , 0.588525 , 0.641854 , 0.610067 , 0.699025 , 0.599817 , 0.689667 , 0.711492 , 0.692329 , 0.621713 , 0.5 , 0.579225 , 0.6 , 0.333333 , 0.464342 , 0.661971 , 0.661971 , 0.675008 , 0.504308 , 0.719933 , 0.566667 , 0.576667 , 0.743442 , 0.726533 , 0.739246 , 0.589112 , 0.599817 , 0.580254 , 0.651917 , 0.47 , 0.575 , 0.626563 , 0.5 , 0.5375 , 0.7232 , 0.436842 , 0.662425 , 0.691854 , 0.563333 , 0.676608 , 0.701263 , 0.704658 , 0.483137 , 0.447471 , 0.506596 , 0.5 
3569 , 1 , 0.945935 , 0.995436 , 0.99774 , 1 , 0.935104 , 0.920887 , 0.933938 , 0.988918 , 0.999658 , 0.998045 , 1 , 0.5 , 0.969734 , 0.960134 , 0.959561 , 0.962873 , 0.990909 , 0.990909 , 0.959119 , 1 , 0.999034 , 0.982288 , 0.957765 , 0.998528 , 0.957943 , 0.998038 , 0.995321 , 0.953435 , 0.980322 , 0.994389 , 0.543103 , 0.959659 , 0.990909 , 0.405215 , 0.99556 , 0.982576 , 0.934772 , 0.928703 , 0.914449 , 0.959659 , 1 , 0.995631 , 0.998528 , 0.943933 , 0.5 , 0.970647 , 0.405215 
3570 , 0.950945 , 0.959801 , 0.942388 , 0.954627 , 0.874527 , 0.749055 , 0.922985 , 0.712537 , 0.901642 , 0.872886 , 0.88995 , 0.904428 , 0.5 , 0.945871 , 0.913881 , 0.838955 , 0.922537 , 0.89005 , 0.875771 , 0.86801 , 0.905622 , 0.942935 , 0.543284 , 0.864826 , 0.930547 , 0.927214 , 0.956617 , 0.765323 , 0.946418 , 0.962388 , 0.92592 , 0.434925 , 0.813085 , 0.854129 , 0.474478 , 0.955224 , 0.950547 , 0.839701 , 0.933731 , 0.844229 , 0.827214 , 0.960299 , 0.876716 , 0.939502 , 0.833085 , 0.950746 , 0.904527 , 0.474478 
3574 , 0.669044 , 0.574146 , 0.750475 , 0.65748 , 0.665109 , 0.593871 , 0.608839 , 0.574146 , 0.692767 , 0.734948 , 0.667385 , 0.619646 , 0.5 , 0.625369 , 0.532022 , 0.612604 , 0.71941 , 0.74084 , 0.723491 , 0.601095 , 0.748156 , 0.713111 , 0.533937 , 0.590019 , 0.729394 , 0.599329 , 0.680399 , 0.654019 , 0.574146 , 0.665005 , 0.670609 , 0.489049 , 0.574805 , 0.719718 , 0.495164 , 0.694559 , 0.655862 , 0.64593 , 0.634325 , 0.706299 , 0.629123 , 0.704679 , 0.709769 , 0.600064 , 0.583612 , 0.5 , 0.564098 , 0.590019 
3575 , 0.637255 , 0.80719 , 0.786492 , 0.648965 , 0.627451 , 0.663126 , 0.79085 , 0.687364 , 0.694172 , 0.631808 , 0.729031 , 0.663399 , 0.5 , 0.737473 , 0.576797 , 0.729575 , 0.775054 , 0.631808 , 0.631808 , 0.627723 , 0.823529 , 0.644063 , 0.620915 , 0.754902 , 0.711874 , 0.80719 , 0.795207 , 0.764706 , 0.787582 , 0.739651 , 0.696351 , 0.479575 , 0.620915 , 0.672658 , 0.458333 , 0.775599 , 0.793845 , 0.629085 , 0.782135 , 0.688998 , 0.640523 , 0.845316 , 0.692266 , 0.782135 , 0.718954 , 0.5 , 0.533224 , 0.458333 
3576 , 0.731111 , 0.744444 , 0.736667 , 0.732222 , 0.543889 , 0.617222 , 0.7 , 0.602778 , 0.643889 , 0.620556 , 0.718889 , 0.656111 , 0.5 , 0.797778 , 0.737222 , 0.466667 , 0.744444 , 0.620556 , 0.636111 , 0.576667 , 0.513333 , 0.548889 , 0.516667 , 0.65 , 0.754444 , 0.792222 , 0.723333 , 0.647778 , 0.771667 , 0.797778 , 0.706111 , 0.55 , 0.616667 , 0.572778 , 0.5 , 0.654444 , 0.717778 , 0.55 , 0.768889 , 0.617222 , 0.616667 , 0.74 , 0.616111 , 0.754444 , 0.783333 , 0.65 , 0.761111 , 0.5 
3577 , 0.096043 , 0.595562 , 0.04449 , 0.373669 , 0.676997 , 0.611723 , 0.709357 , 0.595562 , 0.667345 , 0.703994 , 0.533321 , 0.674223 , 0.471154 , 0.592049 , 0.195636 , 0.375 , 0.375 , 0.666753 , 0.666753 , 0.655843 , 0.614312 , 0.648151 , 0.495192 , 0.480769 , 0.498225 , 0.292862 , 0.58247 , 0.4625 , 0.595562 , 0.568454 , 0.440459 , 0.533654 , 0.653846 , 0.417899 , 0.442308 , 0.041346 , 0.714386 , 0.401183 , 0.423299 , 0.472041 , 0.644231 , 0.588757 , 0.673003 , 0.498151 , 0.089571 , 0.28162 , 0.402219 , 0.442308 
3578 , 0.996591 , 0.770736 , 1 , 0.99483 , 1 , 0.779303 , 0.839192 , 0.770736 , 1 , 0.988183 , 1 , 0.998074 , 0.5 , 0.979713 , 0.979779 , 1 , 1 , 0.985367 , 0.981677 , 0.97689 , 0.999847 , 0.999416 , 0.682642 , 0.875926 , 1 , 0.997897 , 1 , 0.971682 , 0.770736 , 0.994581 , 0.99186 , 0.87637 , 1 , 0.981677 , 0.48478 , 0.999988 , 0.999893 , 0.979811 , 0.975365 , 1 , 1 , 0.999657 , 1 , 1 , 1 , 0.718447 , 0.999593 , 0.48478 
3580 , 0.4134 , 0.427095 , 0.457035 , 0.427632 , 0.380236 , 0.519871 , 0.524302 , 0.40964 , 0.474758 , 0.429511 , 0.574517 , 0.496241 , 0.5 , 0.474758 , 0.495972 , 0.435956 , 0.457841 , 0.429511 , 0.429511 , 0.449382 , 0.46442 , 0.405209 , 0.50282 , 0.560956 , 0.50282 , 0.576933 , 0.450322 , 0.480397 , 0.438373 , 0.428974 , 0.386547 , 0.480397 , 0.594522 , 0.392589 , 0.474758 , 0.461063 , 0.425215 , 0.453679 , 0.437836 , 0.406686 , 0.500671 , 0.58217 , 0.449785 , 0.48362 , 0.5 , 0.5 , 0.424544 , 0.474758 
3581 , 0.940673 , 0.975072 , 0.968717 , 0.929338 , 0.86999 , 0.738781 , 0.778376 , 0.682538 , 0.944951 , 0.877034 , 0.90501 , 0.924981 , 0.5 , 0.721191 , 0.541023 , 0.570595 , 0.674719 , 0.877034 , 0.891605 , 0.890864 , 0.69635 , 0.937571 , 0.664731 , 0.695172 , 0.941141 , 0.724487 , 0.969212 , 0.8116 , 0.96366 , 0.719284 , 0.918375 , 0.5 , 0.742603 , 0.907163 , 0.495745 , 0.963749 , 0.961974 , 0.782747 , 0.7148 , 0.911836 , 0.855589 , 0.956434 , 0.886161 , 0.71887 , 0.666374 , 0.530579 , 0.523163 , 0.495745 
3582 , 0.844228 , 0.789049 , 0.879457 , 0.849745 , 0.727504 , 0.75191 , 0.639219 , 0.682301 , 0.813455 , 0.706282 , 0.497878 , 0.828735 , 0.5 , 0.472835 , 0.460739 , 0.620119 , 0.650255 , 0.706282 , 0.727716 , 0.780348 , 0.615025 , 0.815577 , 0.451188 , 0.523769 , 0.849745 , 0.515492 , 0.823642 , 0.722411 , 0.861842 , 0.582131 , 0.830008 , 0.5 , 0.808998 , 0.639007 , 0.466044 , 0.78056 , 0.847199 , 0.606961 , 0.511036 , 0.803693 , 0.72708 , 0.739389 , 0.693548 , 0.670628 , 0.514856 , 0.5 , 0.408107 , 0.466044 
3583 , 0.934724 , 0.954601 , 0.955924 , 0.921148 , 0.883773 , 0.871653 , 0.928542 , 0.851658 , 0.921132 , 0.839877 , 0.902271 , 0.904846 , 0.5 , 0.876677 , 0.813646 , 0.842468 , 0.945316 , 0.839877 , 0.846288 , 0.885781 , 0.922888 , 0.944024 , 0.828215 , 0.887986 , 0.951411 , 0.956404 , 0.952955 , 0.925644 , 0.943828 , 0.917194 , 0.899216 , 0.635938 , 0.85847 , 0.902901 , 0.492219 , 0.956223 , 0.950072 , 0.820985 , 0.95527 , 0.90324 , 0.85877 , 0.963239 , 0.89338 , 0.950702 , 0.858203 , 0.705459 , 0.800487 , 0.492219 
3585 , 0.657966 , 0.747773 , 0.728847 , 0.655245 , 0.628031 , 0.463261 , 0.663657 , 0.557274 , 0.65908 , 0.636071 , 0.662914 , 0.662172 , 0.5 , 0.728105 , 0.583251 , 0.611207 , 0.694706 , 0.636071 , 0.636071 , 0.601064 , 0.665512 , 0.712147 , 0.612197 , 0.648441 , 0.734661 , 0.738743 , 0.74666 , 0.667739 , 0.707818 , 0.720435 , 0.672563 , 0.60663 , 0.510267 , 0.655863 , 0.463261 , 0.745299 , 0.71289 , 0.635453 , 0.720683 , 0.587704 , 0.642133 , 0.720435 , 0.67479 , 0.734661 , 0.616898 , 0.5 , 0.691737 , 0.463261 
3586 , 0.861733 , 0.858545 , 0.877371 , 0.820057 , 0.817342 , 0.762384 , 0.812148 , 0.756388 , 0.848585 , 0.813932 , 0.79131 , 0.798328 , 0.5 , 0.736481 , 0.581485 , 0.722028 , 0.859287 , 0.813932 , 0.814621 , 0.814297 , 0.869893 , 0.858307 , 0.784741 , 0.781683 , 0.879595 , 0.874137 , 0.873856 , 0.820591 , 0.856519 , 0.82027 , 0.820045 , 0.5 , 0.757817 , 0.848307 , 0.817218 , 0.868791 , 0.871843 , 0.7228 , 0.872568 , 0.838779 , 0.760605 , 0.880387 , 0.841512 , 0.871412 , 0.775263 , 0.709722 , 0.735203 , 0.499211 
3587 , 0.86688 , 0.931739 , 0.938595 , 0.867781 , 0.866079 , 0.804724 , 0.840406 , 0.773546 , 0.879992 , 0.86628 , 0.882244 , 0.90016 , 0.5 , 0.92273 , 0.5 , 0.845011 , 0.929136 , 0.86628 , 0.86628 , 0.883445 , 0.873786 , 0.929637 , 0.849865 , 0.859273 , 0.948103 , 0.934941 , 0.931839 , 0.924832 , 0.93354 , 0.7783 , 0.862476 , 0.626714 , 0.829246 , 0.892353 , 0.478981 , 0.948554 , 0.930337 , 0.831048 , 0.935842 , 0.829296 , 0.809228 , 0.961465 , 0.881443 , 0.918226 , 0.834101 , 0.8338 , 0.926734 , 0.478981 
3588 , 0.986311 , 0.986159 , 0.998471 , 0.977835 , 0.978439 , 0.5 , 0.842675 , 0.689823 , 0.978145 , 0.985111 , 0.980207 , 0.989264 , 0.5 , 0.920001 , 0.86715 , 0.967306 , 0.995041 , 0.985111 , 0.984498 , 0.975509 , 0.985046 , 0.977073 , 0.770822 , 0.970557 , 0.994097 , 0.940874 , 0.992305 , 0.953782 , 0.981676 , 0.76773 , 0.991543 , 0.477049 , 0.748522 , 0.990005 , 0.972659 , 0.998987 , 0.997097 , 0.954237 , 0.961026 , 0.988998 , 0.973193 , 0.999412 , 0.985177 , 0.936593 , 0.882096 , 0.87483 , 0.923544 , 0.499866 
3589 , 0.923855 , 0.959056 , 0.959292 , 0.917422 , 0.879067 , 0.746686 , 0.771336 , 0.643322 , 0.919483 , 0.870292 , 0.91375 , 0.913901 , 0.5 , 0.659988 , 0.586188 , 0.592296 , 0.663196 , 0.870292 , 0.870369 , 0.89294 , 0.698635 , 0.927909 , 0.638895 , 0.660212 , 0.935946 , 0.685911 , 0.955368 , 0.777524 , 0.952151 , 0.676538 , 0.916573 , 0.5 , 0.743925 , 0.901754 , 0.495763 , 0.960144 , 0.95447 , 0.767639 , 0.676837 , 0.881979 , 0.84749 , 0.944659 , 0.903291 , 0.680485 , 0.630634 , 0.511072 , 0.56589 , 0.495763 
3590 , 0.853097 , 0.892354 , 0.936779 , 0.853661 , 0.876942 , 0.582341 , 0.799787 , 0.594027 , 0.881675 , 0.894074 , 0.874908 , 0.889118 , 0.5 , 0.889784 , 0.627922 , 0.846635 , 0.946311 , 0.894074 , 0.895035 , 0.868639 , 0.933876 , 0.881629 , 0.727885 , 0.790385 , 0.910189 , 0.823003 , 0.894 , 0.899334 , 0.869129 , 0.879623 , 0.915024 , 0.613942 , 0.743269 , 0.897245 , 0.496154 , 0.945682 , 0.930547 , 0.850647 , 0.86936 , 0.890366 , 0.825 , 0.93505 , 0.895035 , 0.825573 , 0.739423 , 0.616346 , 0.846089 , 0.496154 
3591 , 0.978191 , 0.986401 , 0.987881 , 0.976792 , 0.929274 , 0.766254 , 0.876369 , 0.752709 , 0.977861 , 0.940262 , 0.959694 , 0.947267 , 0.5 , 0.984888 , 0.700797 , 0.73125 , 0.855674 , 0.940262 , 0.941929 , 0.940186 , 0.950598 , 0.975331 , 0.938786 , 0.939335 , 0.989471 , 0.989272 , 0.98857 , 0.902308 , 0.983078 , 0.974003 , 0.975112 , 0.733994 , 0.760297 , 0.975161 , 0.972831 , 0.988323 , 0.983979 , 0.911467 , 0.969481 , 0.969846 , 0.924112 , 0.98996 , 0.963951 , 0.989235 , 0.936232 , 0.73042 , 0.705922 , 0.499427 
3592 , 0.712708 , 0.898958 , 0.840625 , 0.734792 , 0.705208 , 0.691667 , 0.772083 , 0.635833 , 0.648125 , 0.693542 , 0.858333 , 0.828125 , 0.5 , 0.724583 , 0.522708 , 0.7875 , 0.846667 , 0.693542 , 0.657917 , 0.707292 , 0.880625 , 0.800833 , 0.645833 , 0.745833 , 0.736667 , 0.683333 , 0.896667 , 0.70875 , 0.874583 , 0.724167 , 0.748333 , 0.454167 , 0.695833 , 0.717708 , 0.5 , 0.87875 , 0.80875 , 0.770833 , 0.814167 , 0.698125 , 0.7125 , 0.933542 , 0.621042 , 0.69 , 0.670833 , 0.5 , 0.469167 , 0.5 
3593 , 0.954035 , 0.924342 , 0.985163 , 0.917665 , 0.977881 , 0.824954 , 0.798759 , 0.798759 , 0.979756 , 0.979534 , 0.955862 , 0.944098 , 0.5 , 0.980034 , 0.5 , 0.895076 , 0.98024 , 0.979534 , 0.979534 , 0.946753 , 0.980955 , 0.979882 , 0.837202 , 0.930617 , 0.98395 , 0.917713 , 0.924689 , 0.952965 , 0.92259 , 0.719506 , 0.980287 , 0.86124 , 0.80251 , 0.983441 , 0.919605 , 0.977842 , 0.958688 , 0.923396 , 0.974442 , 0.98224 , 0.927833 , 0.985022 , 0.981875 , 0.917611 , 0.835456 , 0.862841 , 0.913259 , 0.499961 
3594 , 0.991116 , 0.998345 , 0.999184 , 0.989917 , 0.993658 , 0.983942 , 0.981933 , 0.981933 , 0.991909 , 0.988432 , 0.987917 , 0.988667 , 0.5 , 0.982341 , 0.949258 , 0.983881 , 0.997628 , 0.988432 , 0.988432 , 0.988129 , 0.998087 , 0.99909 , 0.5 , 0.984933 , 0.997668 , 0.992594 , 0.999118 , 0.992483 , 0.992907 , 0.984774 , 0.989931 , 0.5 , 0.985935 , 0.9919 , 0.994888 , 0.997937 , 0.996441 , 0.991371 , 0.992549 , 0.986847 , 0.986724 , 0.999467 , 0.986368 , 0.993382 , 0.984558 , 0.854817 , 0.989749 , 0.984933 
3595 , 0.800654 , 0.960784 , 0.938998 , 0.800654 , 0.894336 , 0.655773 , 0.842048 , 0.71024 , 0.705882 , 0.87037 , 0.982571 , 0.910675 , 0.5 , 0.96732 , 0.864924 , 0.893246 , 0.986928 , 0.87037 , 0.87037 , 0.850763 , 0.978214 , 0.943355 , 0.686275 , 0.933551 , 0.991285 , 0.979303 , 0.96732 , 0.946623 , 0.958606 , 0.969499 , 0.857298 , 0.5 , 0.701525 , 0.87037 , 0.395425 , 0.969499 , 0.958606 , 0.874728 , 0.980392 , 0.885621 , 0.856209 , 0.982571 , 0.874728 , 0.991285 , 0.834423 , 0.5 , 0.932462 , 0.395425 
3596 , 0.910225 , 0.960453 , 0.955481 , 0.900539 , 0.887966 , 0.781192 , 0.839631 , 0.708641 , 0.900282 , 0.870935 , 0.919238 , 0.935211 , 0.5 , 0.757008 , 0.517031 , 0.840015 , 0.935948 , 0.870935 , 0.868401 , 0.919719 , 0.955802 , 0.94804 , 0.654436 , 0.884309 , 0.937969 , 0.72564 , 0.963885 , 0.868497 , 0.959651 , 0.756559 , 0.89653 , 0.541953 , 0.825133 , 0.882385 , 0.492783 , 0.97293 , 0.956572 , 0.849573 , 0.81333 , 0.862563 , 0.864456 , 0.983001 , 0.899416 , 0.672654 , 0.678106 , 0.5 , 0.503111 , 0.492783 
3597 , 0.633956 , 0.75749 , 0.768997 , 0.633956 , 0.631785 , 0.630048 , 0.792662 , 0.636561 , 0.636561 , 0.641989 , 0.712332 , 0.721016 , 0.5 , 0.749457 , 0.567086 , 0.625706 , 0.769431 , 0.641989 , 0.641989 , 0.711898 , 0.726878 , 0.747286 , 0.55558 , 0.718845 , 0.728832 , 0.752497 , 0.747286 , 0.739036 , 0.780069 , 0.74772 , 0.777898 , 0.579896 , 0.74772 , 0.662397 , 0.468085 , 0.764655 , 0.763352 , 0.655449 , 0.757273 , 0.652627 , 0.760096 , 0.765957 , 0.659574 , 0.728832 , 0.729483 , 0.553191 , 0.539948 , 0.468085 
3598 , 0.809492 , 0.899974 , 0.877514 , 0.807821 , 0.721387 , 0.656867 , 0.742369 , 0.64893 , 0.779674 , 0.799981 , 0.77103 , 0.808078 , 0.5 , 0.859392 , 0.516194 , 0.56828 , 0.730384 , 0.799981 , 0.801105 , 0.752105 , 0.638359 , 0.836097 , 0.750466 , 0.755768 , 0.865561 , 0.848275 , 0.884551 , 0.683182 , 0.875233 , 0.859071 , 0.770484 , 0.5 , 0.618694 , 0.65179 , 0.483131 , 0.882109 , 0.877193 , 0.610661 , 0.598258 , 0.824883 , 0.736103 , 0.883169 , 0.756121 , 0.865561 , 0.742947 , 0.504274 , 0.478857 , 0.483131 
3599 , 0.97409 , 0.974206 , 0.976949 , 0.976015 , 0.927696 , 0.901319 , 0.968371 , 0.8544 , 0.945203 , 0.906279 , 0.945728 , 0.897059 , 0.5 , 0.968371 , 0.898343 , 0.914624 , 0.966328 , 0.906279 , 0.871674 , 0.929563 , 0.923786 , 0.96767 , 0.861695 , 0.875408 , 0.980859 , 0.978875 , 0.975432 , 0.914566 , 0.97514 , 0.975023 , 0.957341 , 0.829482 , 0.852766 , 0.955182 , 0.471814 , 0.972339 , 0.980859 , 0.917892 , 0.977591 , 0.933357 , 0.873249 , 0.981326 , 0.927113 , 0.980859 , 0.862803 , 0.5 , 0.952906 , 0.471814 
3600 , 0.910205 , 0.949458 , 0.957895 , 0.807943 , 0.87519 , 0.780135 , 0.842913 , 0.770248 , 0.91987 , 0.868839 , 0.898058 , 0.894497 , 0.5 , 0.794494 , 0.521916 , 0.825376 , 0.942173 , 0.868839 , 0.872378 , 0.893152 , 0.881085 , 0.933477 , 0.752893 , 0.815207 , 0.954818 , 0.95167 , 0.952843 , 0.908489 , 0.946449 , 0.779843 , 0.809714 , 0.499128 , 0.782219 , 0.917055 , 0.933648 , 0.950163 , 0.942513 , 0.803514 , 0.953407 , 0.929483 , 0.845088 , 0.959205 , 0.921902 , 0.952769 , 0.87581 , 0.876302 , 0.581383 , 0.499762 
3601 , 0.968257 , 0.9686 , 0.975587 , 0.960797 , 0.902084 , 0.872457 , 0.834841 , 0.765772 , 0.952025 , 0.907499 , 0.9254 , 0.908436 , 0.5 , 0.873833 , 0.704013 , 0.873611 , 0.96236 , 0.907499 , 0.910125 , 0.894212 , 0.757079 , 0.960258 , 0.733783 , 0.69556 , 0.966893 , 0.96794 , 0.975144 , 0.931278 , 0.960267 , 0.946882 , 0.950475 , 0.444832 , 0.775919 , 0.953975 , 0.942695 , 0.976611 , 0.973056 , 0.868415 , 0.967854 , 0.949106 , 0.870114 , 0.97628 , 0.940036 , 0.967043 , 0.876742 , 0.774922 , 0.744776 , 0.499357 
3602 , 0.625244 , 0.76041 , 0.723487 , 0.631425 , 0.627033 , 0.634841 , 0.708848 , 0.643136 , 0.6446 , 0.653709 , 0.699252 , 0.727716 , 0.5 , 0.730644 , 0.656799 , 0.629473 , 0.675016 , 0.653709 , 0.653709 , 0.655172 , 0.681197 , 0.709824 , 0.528953 , 0.699577 , 0.762199 , 0.7365 , 0.74756 , 0.641184 , 0.763826 , 0.730969 , 0.644925 , 0.510247 , 0.677456 , 0.662167 , 0.466168 , 0.726903 , 0.73162 , 0.641347 , 0.701692 , 0.702017 , 0.706571 , 0.608816 , 0.646714 , 0.754554 , 0.701204 , 0.5 , 0.65257 , 0.466168 
3603 , 0.838165 , 0.869367 , 0.908342 , 0.807135 , 0.798799 , 0.732172 , 0.768971 , 0.720825 , 0.845011 , 0.834485 , 0.866186 , 0.831725 , 0.5 , 0.740436 , 0.548237 , 0.79521 , 0.89356 , 0.834485 , 0.837011 , 0.823922 , 0.589981 , 0.860156 , 0.500477 , 0.542125 , 0.914538 , 0.903963 , 0.901256 , 0.806834 , 0.854004 , 0.810303 , 0.861061 , 0.690401 , 0.68414 , 0.860164 , 0.789366 , 0.916391 , 0.90467 , 0.776326 , 0.848893 , 0.848176 , 0.787081 , 0.938169 , 0.84094 , 0.900757 , 0.797098 , 0.642603 , 0.543563 , 0.807135 
3605 , 0.715778 , 0.712644 , 0.716301 , 0.682863 , 0.69279 , 0.708986 , 0.697492 , 0.671369 , 0.710031 , 0.631661 , 0.684431 , 0.754441 , 0.5 , 0.789969 , 0.607628 , 0.708464 , 0.783699 , 0.631661 , 0.631661 , 0.680773 , 0.54023 , 0.661442 , 0.574713 , 0.734587 , 0.785789 , 0.706374 , 0.657262 , 0.721003 , 0.746082 , 0.793626 , 0.720481 , 0.409613 , 0.65883 , 0.655695 , 0.451933 , 0.669801 , 0.719436 , 0.598746 , 0.752351 , 0.647335 , 0.673981 , 0.770637 , 0.683386 , 0.792059 , 0.682863 , 0.5 , 0.677638 , 0.451933 
3606 , 0.929466 , 0.963373 , 0.963632 , 0.918435 , 0.891019 , 0.736051 , 0.790534 , 0.6842 , 0.928959 , 0.901804 , 0.916583 , 0.929267 , 0.5 , 0.701891 , 0.529756 , 0.721997 , 0.82044 , 0.901804 , 0.903582 , 0.883024 , 0.830749 , 0.938872 , 0.661282 , 0.816558 , 0.940509 , 0.717589 , 0.964111 , 0.815404 , 0.954257 , 0.705207 , 0.928377 , 0.507792 , 0.726542 , 0.902729 , 0.5 , 0.968979 , 0.95332 , 0.847646 , 0.764038 , 0.913456 , 0.82638 , 0.972971 , 0.905493 , 0.715682 , 0.652597 , 0.499838 , 0.524667 , 0.5 
3607 , 0.763061 , 0.768539 , 0.809758 , 0.750728 , 0.775648 , 0.714004 , 0.76029 , 0.711124 , 0.781977 , 0.778805 , 0.757346 , 0.73338 , 0.5 , 0.763689 , 0.500971 , 0.682065 , 0.805041 , 0.778805 , 0.777233 , 0.757335 , 0.815656 , 0.807599 , 0.499422 , 0.729271 , 0.800769 , 0.778488 , 0.779974 , 0.762315 , 0.769821 , 0.764299 , 0.757812 , 0.512816 , 0.700008 , 0.787445 , 0.496685 , 0.783068 , 0.764865 , 0.767736 , 0.784678 , 0.77606 , 0.708471 , 0.804179 , 0.773613 , 0.779261 , 0.689992 , 0.608622 , 0.593847 , 0.750728 
3609 , 0.932751 , 0.968146 , 0.971191 , 0.914532 , 0.881909 , 0.72338 , 0.773735 , 0.673531 , 0.91886 , 0.888225 , 0.895598 , 0.926692 , 0.5 , 0.719453 , 0.555619 , 0.869551 , 0.961691 , 0.888225 , 0.889501 , 0.883319 , 0.962894 , 0.927355 , 0.634025 , 0.930637 , 0.943006 , 0.703161 , 0.972077 , 0.837851 , 0.949597 , 0.719449 , 0.926545 , 0.519273 , 0.696661 , 0.926035 , 0.495769 , 0.980856 , 0.961346 , 0.88319 , 0.790478 , 0.905374 , 0.864947 , 0.985984 , 0.890353 , 0.672333 , 0.629194 , 0.540784 , 0.544251 , 0.495769 
3610 , 0.902011 , 0.945377 , 0.934348 , 0.894007 , 0.857636 , 0.758019 , 0.811406 , 0.691001 , 0.876082 , 0.872991 , 0.912584 , 0.900091 , 0.5 , 0.747609 , 0.526807 , 0.847973 , 0.931908 , 0.872991 , 0.874683 , 0.830503 , 0.923938 , 0.910827 , 0.681762 , 0.826078 , 0.907509 , 0.755417 , 0.952046 , 0.843256 , 0.93861 , 0.735376 , 0.867623 , 0.503546 , 0.754538 , 0.856432 , 0.49268 , 0.956503 , 0.927647 , 0.817945 , 0.86655 , 0.815082 , 0.836912 , 0.961774 , 0.869738 , 0.734075 , 0.658208 , 0.5 , 0.504002 , 0.902011 
3611 , 0.995062 , 0.992593 , 0.994533 , 0.997354 , 0.926367 , 0.872222 , 0.986508 , 0.926543 , 0.978836 , 0.939594 , 0.990123 , 0.960141 , 0.5 , 0.989947 , 0.994533 , 0.916138 , 0.960053 , 0.939594 , 0.966314 , 0.931305 , 0.976896 , 0.991975 , 0.807407 , 0.934656 , 0.98642 , 0.944444 , 0.994356 , 0.95582 , 0.993915 , 0.990476 , 0.991182 , 0.592593 , 0.943915 , 0.960141 , 0.466049 , 0.99709 , 0.997002 , 0.924868 , 0.986067 , 0.933951 , 0.948677 , 0.996296 , 0.915079 , 0.98642 , 0.934656 , 0.624868 , 0.978571 , 0.466049 
