@relation kappa

@attribute task_id numeric
@attribute weka.A1DE numeric
@attribute weka.AdaBoostM1_DecisionStump numeric
@attribute weka.Bagging_REPTree numeric
@attribute weka.BayesNet_K2 numeric
@attribute weka.BFTree numeric
@attribute weka.ConjunctiveRule numeric
@attribute weka.Dagging_DecisionStump numeric
@attribute weka.DecisionStump numeric
@attribute weka.DecisionTable_BestFirst numeric
@attribute weka.END_ND_J48 numeric
@attribute weka.FT numeric
@attribute weka.FURIA numeric
@attribute weka.Grading_ZeroR numeric
@attribute weka.HoeffdingTree numeric
@attribute weka.HyperPipes numeric
@attribute weka.IB1 numeric
@attribute weka.IBk numeric
@attribute weka.J48 numeric
@attribute weka.J48graft numeric
@attribute weka.JRip numeric
@attribute weka.KStar numeric
@attribute weka.LADTree numeric
@attribute weka.LibLINEAR numeric
@attribute weka.LibSVM numeric
@attribute weka.LMT numeric
@attribute weka.Logistic numeric
@attribute weka.LogitBoost_DecisionStump numeric
@attribute weka.LWL_DecisionStump numeric
@attribute weka.MultiBoostAB_DecisionStump numeric
@attribute weka.NaiveBayes numeric
@attribute weka.NBTree numeric
@attribute weka.OLM numeric
@attribute weka.OneR numeric
@attribute weka.PART numeric
@attribute weka.RacedIncrementalLogitBoost_DecisionStump numeric
@attribute weka.RandomForest numeric
@attribute weka.RandomSubSpace_REPTree numeric
@attribute weka.RandomTree numeric
@attribute weka.RBFClassifier numeric
@attribute weka.REPTree numeric
@attribute weka.Ridor numeric
@attribute weka.RotationForest_PrincipalComponents_J48 numeric
@attribute weka.SimpleCart numeric
@attribute weka.SimpleLogistic numeric
@attribute weka.SMO_PolyKernel numeric
@attribute weka.SMO_RBFKernel numeric
@attribute weka.VFI numeric
@attribute weka.ZeroR numeric


@data
3574 , 0.214098 , 0.157817 , 0.313363 , 0.22566 , 0.233523 , 0.147937 , 0.149652 , 0.157817 , 0.257994 , 0.288069 , 0.273566 , 0.214872 , 0 , 0.161254 , 0.059988 , 0.216191 , 0.314209 , 0.306727 , 0.306727 , 0.159477 , 0.253162 , 0.268061 , 0.063033 , 0.177343 , 0.29944 , 0.14091 , 0.20245 , 0.16975 , 0.157817 , 0.179763 , 0.239713 , -0.019953 , 0.146795 , 0.282559 , 0 , 0.263378 , 0.167015 , 0.252867 , 0.164885 , 0.271524 , 0.252595 , 0.2783 , 0.272004 , 0.154918 , 0.141044 , 0 , 0.106004 , 0.177343 
3575 , 0.362897 , 0.518272 , 0.448304 , 0.362897 , 0.352472 , 0.247974 , 0.390244 , 0.465973 , 0.465973 , 0.321227 , 0.417085 , 0.229236 , 0 , 0.319933 , 0.067952 , 0.457282 , 0.457282 , 0.321227 , 0.321227 , 0.352472 , 0.465973 , 0.239873 , 0.24183 , 0.518272 , 0.341977 , 0.482982 , 0.496278 , 0.465973 , 0.482982 , 0.363176 , 0.319933 , -0.043898 , 0.24183 , 0.341977 , 0 , 0.35767 , 0.45283 , 0.254019 , 0.421927 , 0.398724 , 0.283361 , 0.526144 , 0.440514 , 0.41009 , 0.456559 , 0 , -0.051071 , 0 
3576 , 0.466667 , 0.4 , 0.433333 , 0.4 , 0.166667 , 0.333333 , 0.266667 , 0.233333 , 0.366667 , 0.2 , 0.4 , 0.233333 , 0 , 0.433333 , 0.233333 , -0.066667 , 0.4 , 0.2 , 0.233333 , 0.133333 , 0 , 0 , 0.033333 , 0.3 , 0.366667 , 0.333333 , 0.366667 , 0.2 , 0.4 , 0.433333 , 0.366667 , 0.1 , 0.233333 , 0.133333 , 0 , 0.266667 , 0.433333 , 0.1 , 0.5 , 0.166667 , 0.233333 , 0.566667 , 0.266667 , 0.366667 , 0.566667 , 0.3 , 0.433333 , 0 
3577 , -0.25 , 0.201923 , -0.25 , -0.028846 , 0.326923 , 0.163462 , 0.307692 , 0.201923 , 0.288462 , 0.278846 , 0.048077 , 0.230769 , -0.057692 , 0.115385 , -0.25 , -0.25 , -0.134615 , 0.307692 , 0.307692 , 0.201923 , 0.144231 , 0.230769 , -0.009615 , -0.038462 , 0.163462 , -0.096154 , 0.192308 , 0.028846 , 0.201923 , 0.134615 , 0.105769 , 0.067308 , 0.307692 , 0.086538 , -0.057692 , -0.25 , 0.336538 , -0.067308 , -0.076923 , -0.038462 , 0.288462 , 0.144231 , 0.317308 , 0.173077 , -0.230769 , -0.115385 , 0 , -0.057692 
3578 , 0.967081 , 0.150451 , 1 , 0.897614 , 1 , 0.15041 , 0.26313 , 0.150451 , 1 , 0.952456 , 1 , 0.98903 , 0 , 0.853603 , 0.908657 , 1 , 1 , 0.970749 , 0.963428 , 0.934112 , 0.981716 , 0.996343 , 0.370484 , 0.753501 , 1 , 0.98903 , 0.992686 , 0.600758 , 0.150451 , 0.88661 , 0.959769 , 0.746705 , 1 , 0.963426 , 0 , 0.992685 , 0.996343 , 0.95977 , 0.765146 , 1 , 1 , 0.967081 , 1 , 1 , 1 , 0.146486 , 0.967084 , 0 
3580 , 0 , -0.016873 , 0.007353 , 0 , -0.124752 , 0.097545 , 0.010136 , 0.006002 , 0 , -0.090003 , 0.088124 , -0.039933 , 0 , 0 , 0.049199 , -0.128554 , -0.002489 , -0.090003 , -0.090003 , -0.083383 , -0.037058 , -0.149095 , 0.005223 , 0.131442 , -0.018761 , 0.051649 , -0.01598 , 0.088406 , 0.01853 , -0.025213 , 0 , -0.038507 , 0.203822 , -0.083383 , 0 , -0.058293 , 0 , -0.097996 , -0.027291 , -0.119518 , 0.001597 , -0.03172 , -0.03172 , -0.048498 , 0 , 0 , -0.036538 , 0 
3581 , 0.706717 , 0.815816 , 0.780548 , 0.68846 , 0.726957 , 0.431901 , 0.430097 , 0.420201 , 0.73839 , 0.734856 , 0.78403 , 0.778772 , 0 , 0.336041 , 0.070055 , 0.141715 , 0.273848 , 0.734856 , 0.763302 , 0.756164 , 0.271019 , 0.716313 , 0.330072 , 0.396667 , 0.795671 , 0.339152 , 0.801786 , 0.414795 , 0.781156 , 0.335701 , 0.711861 , 0 , 0.487232 , 0.725686 , 0 , 0.768141 , 0.792162 , 0.564841 , 0.309724 , 0.72518 , 0.716308 , 0.75956 , 0.721814 , 0.327894 , 0.331599 , 0.067044 , 0.067319 , 0 
3582 , 0.477425 , 0.461207 , 0.680034 , 0.477425 , 0.424061 , 0.417203 , 0.029575 , 0.528302 , 0.497588 , 0.288793 , 0.017559 , 0.488434 , 0 , 0.021526 , -0.096892 , 0.234272 , 0.24569 , 0.288793 , 0.343257 , 0.524007 , 0.176776 , 0.482616 , -0.099138 , 0.050633 , 0.509386 , 0.017559 , 0.509386 , 0.523397 , 0.547414 , 0.115044 , 0.477425 , 0 , 0.617997 , 0.334443 , 0 , 0.379596 , 0.537852 , 0.209651 , 0.022727 , 0.551387 , 0.461207 , 0.360146 , 0.472128 , 0.220104 , 0.030172 , 0 , -0.164725 , 0 
3583 , 0.730745 , 0.759242 , 0.787438 , 0.723826 , 0.734898 , 0.73409 , 0.755105 , 0.761202 , 0.767971 , 0.72933 , 0.7556 , 0.756092 , 0 , 0.718261 , 0.563256 , 0.687014 , 0.734629 , 0.72933 , 0.73264 , 0.74166 , 0.697369 , 0.743451 , 0.658753 , 0.775972 , 0.763135 , 0.795665 , 0.766795 , 0.757278 , 0.75411 , 0.661913 , 0.672289 , 0.291726 , 0.719115 , 0.7357 , 0 , 0.775292 , 0.75436 , 0.640679 , 0.767267 , 0.728513 , 0.710733 , 0.803678 , 0.766795 , 0.75046 , 0.721863 , 0.439492 , 0.551844 , 0 
3585 , 0.170611 , 0.393174 , 0.359108 , 0.166688 , 0.24601 , 0 , 0.122919 , -0.025382 , 0.197042 , 0.237608 , 0.348825 , 0.266532 , 0 , 0.37689 , 0 , 0.218283 , 0.218283 , 0.237608 , 0.237608 , 0.221699 , 0.257219 , 0.22741 , 0.21621 , 0.304569 , 0.229925 , 0.343989 , 0.410572 , 0.094351 , 0.299279 , 0.368978 , 0.321782 , 0.259014 , 0.025132 , 0.222671 , 0 , 0.353861 , 0.247482 , 0.25789 , 0.316938 , 0.189109 , 0.295449 , 0.403092 , 0.232551 , 0.229925 , 0.256445 , 0 , 0.338316 , 0 
3586 , 0.559496 , 0.549004 , 0.579685 , 0.471146 , 0.559617 , 0.500548 , 0.515527 , 0.498169 , 0.532248 , 0.550429 , 0.580204 , 0.562895 , 0 , 0.450711 , 0.053049 , 0.444071 , 0.548366 , 0.550429 , 0.553303 , 0.565706 , 0.580108 , 0.558608 , 0.569516 , 0.563338 , 0.591651 , 0.573819 , 0.571973 , 0.503957 , 0.539058 , 0.468588 , 0.471146 , 0 , 0.515532 , 0.548538 , 0.504014 , 0.569621 , 0.589726 , 0.446002 , 0.564814 , 0.550011 , 0.520697 , 0.59552 , 0.557648 , 0.571439 , 0.55045 , 0.418938 , 0.422771 , 0 
3587 , 0.659284 , 0.709127 , 0.729676 , 0.659284 , 0.659489 , 0.620114 , 0.659284 , 0.659284 , 0.709826 , 0.739609 , 0.679327 , 0.759639 , 0 , 0.669405 , 0 , 0.689814 , 0.678941 , 0.739609 , 0.739609 , 0.680288 , 0.558543 , 0.769724 , 0.69973 , 0.719411 , 0.719579 , 0.69973 , 0.699369 , 0.659284 , 0.729024 , 0.378695 , 0.639892 , 0.257526 , 0.659284 , 0.739139 , 0 , 0.769862 , 0.720084 , 0.660509 , 0.699369 , 0.628439 , 0.6192 , 0.81973 , 0.709302 , 0.67 , 0.669206 , 0.669007 , 0.679327 , 0 
3588 , 0.868231 , 0.865827 , 0.959857 , 0.839474 , 0.952571 , 0 , 0 , 0 , 0.864089 , 0.953688 , 0.938396 , 0.960721 , 0 , 0.810185 , 0 , 0.931646 , 0.931646 , 0.953688 , 0.954522 , 0.937328 , 0.852693 , 0.858387 , 0.568137 , 0.93416 , 0.959529 , 0.755143 , 0.902028 , 0.781833 , 0.861663 , 0.362838 , 0.929056 , -0.058675 , 0.49115 , 0.939554 , 0.858847 , 0.967133 , 0.943219 , 0.908563 , 0.8108 , 0.943834 , 0.938935 , 0.972887 , 0.951559 , 0.746984 , 0.779737 , 0.765291 , 0.650304 , 0 
3589 , 0.684458 , 0.77968 , 0.783641 , 0.619058 , 0.737284 , 0.481025 , 0.38829 , 0.345635 , 0.719787 , 0.727023 , 0.755704 , 0.761262 , 0 , 0.244031 , 0.142428 , 0.185754 , 0.20968 , 0.727023 , 0.73117 , 0.738759 , 0.28462 , 0.760106 , 0.279434 , 0.321582 , 0.765665 , 0.277542 , 0.775638 , 0.347785 , 0.759285 , 0.252876 , 0.727231 , 0 , 0.487666 , 0.736884 , 0 , 0.803637 , 0.779261 , 0.533456 , 0.254043 , 0.703885 , 0.698026 , 0.756753 , 0.75786 , 0.249467 , 0.262914 , 0.02412 , 0.139489 , 0 
3590 , 0.553861 , 0.637236 , 0.72103 , 0.559201 , 0.740135 , 0.138801 , 0.323171 , 0.251559 , 0.601923 , 0.6721 , 0.698853 , 0.724138 , 0 , 0.619839 , 0 , 0.692936 , 0.722195 , 0.6721 , 0.6721 , 0.708273 , 0.67795 , 0.614588 , 0.455331 , 0.588121 , 0.703013 , 0.471094 , 0.628242 , 0.586603 , 0.592093 , 0.623377 , 0.715517 , 0.24649 , 0.485838 , 0.676259 , 0 , 0.705769 , 0.706052 , 0.697406 , 0.56361 , 0.678724 , 0.649688 , 0.715517 , 0.720497 , 0.475604 , 0.477698 , 0.251559 , 0.523207 , 0 
3591 , 0.828761 , 0.868263 , 0.873969 , 0.819111 , 0.843419 , 0.549595 , 0.555748 , 0.547895 , 0.832906 , 0.838617 , 0.87864 , 0.859231 , 0 , 0.858801 , 0.443347 , 0.475386 , 0.513538 , 0.838617 , 0.843016 , 0.850898 , 0.623181 , 0.833233 , 0.879547 , 0.882592 , 0.880704 , 0.879559 , 0.879015 , 0.547251 , 0.849421 , 0.798606 , 0.842042 , 0.503101 , 0.537744 , 0.831234 , 0.824365 , 0.87703 , 0.853245 , 0.823216 , 0.799246 , 0.855186 , 0.842585 , 0.882077 , 0.85372 , 0.879264 , 0.878255 , 0.5048 , 0.444328 , 0 
3592 , 0.453782 , 0.661017 , 0.549356 , 0.476987 , 0.420601 , 0.444444 , 0.415584 , 0.43038 , 0.40678 , 0.468085 , 0.661017 , 0.615385 , 0 , 0.576271 , -0.034483 , 0.579832 , 0.592275 , 0.468085 , 0.411765 , 0.513274 , 0.663866 , 0.576271 , 0.304348 , 0.502165 , 0.41048 , 0.26087 , 0.663866 , 0.495798 , 0.663866 , 0.576271 , 0.518828 , -0.08365 , 0.401709 , 0.491525 , 0 , 0.615385 , 0.529915 , 0.541667 , 0.588745 , 0.40678 , 0.43038 , 0.74359 , 0.322034 , 0.385965 , 0.361233 , 0 , -0.051502 , 0 
3593 , 0.763196 , 0.703222 , 0.863372 , 0.681806 , 0.861069 , 0.604496 , 0.605028 , 0.605028 , 0.846453 , 0.860771 , 0.862882 , 0.859205 , 0 , 0.859786 , 0 , 0.790095 , 0.858568 , 0.860771 , 0.860771 , 0.862673 , 0.856358 , 0.860085 , 0.674402 , 0.861259 , 0.861949 , 0.674597 , 0.707072 , 0.605028 , 0.704911 , 0.3122 , 0.860085 , 0.722726 , 0.605028 , 0.856205 , 0.695647 , 0.840119 , 0.801471 , 0.81815 , 0.825745 , 0.862001 , 0.855628 , 0.862883 , 0.861654 , 0.678327 , 0.670916 , 0.72567 , 0.608462 , 0 
3594 , 0.980862 , 0.980186 , 0.980876 , 0.980862 , 0.980284 , 0.980862 , 0.980862 , 0.980862 , 0.980862 , 0.978206 , 0.979539 , 0.980903 , 0 , 0.980862 , 0.199626 , 0.969471 , 0.969493 , 0.978206 , 0.978206 , 0.978222 , 0.977485 , 0.97686 , 0 , 0.978144 , 0.979583 , 0.970808 , 0.97891 , 0.980862 , 0.980862 , 0.928966 , 0.980862 , 0 , 0.980862 , 0.977565 , 0.97951 , 0.98167 , 0.980862 , 0.97766 , 0.967402 , 0.978835 , 0.976893 , 0.980214 , 0.978835 , 0.980862 , 0.970828 , 0.786765 , 0.972777 , 0.978144 
3595 , 0.369928 , 0.904139 , 0.854626 , 0.369928 , 0.808279 , 0.176211 , 0.616558 , 0.481336 , 0.325472 , 0.757709 , 0.904139 , 0.757709 , 0 , 0.692308 , 0.338346 , 0.804009 , 0.808279 , 0.757709 , 0.757709 , 0.752252 , 0.804009 , 0.854626 , 0.356994 , 0.857759 , 0.904139 , 0.904139 , 0.857759 , 0.767932 , 0.904139 , 0.692308 , 0.616558 , 0 , 0.412027 , 0.757709 , 0 , 0.804009 , 0.757709 , 0.757709 , 0.752252 , 0.71855 , 0.712418 , 0.857759 , 0.808279 , 0.904139 , 0.699317 , 0 , 0.675105 , 0 
3596 , 0.711335 , 0.807557 , 0.751332 , 0.6874 , 0.767732 , 0.586442 , 0.526363 , 0.517406 , 0.68812 , 0.783917 , 0.77531 , 0.791037 , 0 , 0.419991 , 0.038757 , 0.679508 , 0.743409 , 0.783917 , 0.775828 , 0.783584 , 0.759631 , 0.751332 , 0.309348 , 0.767732 , 0.751332 , 0.293831 , 0.823594 , 0.524899 , 0.80726 , 0.411708 , 0.75037 , 0.080826 , 0.64827 , 0.767016 , 0 , 0.766656 , 0.790876 , 0.696466 , 0.544874 , 0.686435 , 0.727791 , 0.847473 , 0.735696 , 0.330602 , 0.357037 , 0 , 0.054137 , 0 
3597 , 0.459974 , 0.499783 , 0.521249 , 0.459974 , 0.355844 , 0.292588 , 0.457627 , 0.459974 , 0.459974 , 0.437988 , 0.333044 , 0.395833 , 0 , 0.457155 , 0.077711 , 0.250975 , 0.4375 , 0.437988 , 0.437988 , 0.458098 , 0.3125 , 0.479167 , 0.110345 , 0.4375 , 0.416413 , 0.436031 , 0.416413 , 0.459506 , 0.520833 , 0.437011 , 0.459038 , 0.157534 , 0.497601 , 0.437988 , 0 , 0.459038 , 0.541468 , 0.311304 , 0.375813 , 0.291359 , 0.520417 , 0.521249 , 0.438475 , 0.416413 , 0.458568 , 0.108359 , 0.052767 , 0 
3598 , 0.41148 , 0.623035 , 0.524837 , 0.41148 , 0.439426 , 0.272198 , 0.358475 , 0.377949 , 0.377305 , 0.559323 , 0.477055 , 0.556595 , 0 , 0.51753 , -0.009065 , 0.136 , 0.318913 , 0.559323 , 0.567113 , 0.474154 , 0.214391 , 0.481857 , 0.501447 , 0.510748 , 0.548766 , 0.500419 , 0.614024 , 0.316852 , 0.590532 , 0.51753 , 0.427517 , 0 , 0.237266 , 0.314807 , 0 , 0.571392 , 0.547365 , 0.221209 , 0.127809 , 0.556091 , 0.474892 , 0.557052 , 0.481857 , 0.548766 , 0.485894 , 0.009089 , -0.043193 , 0 
3599 , 0.866593 , 0.851966 , 0.840542 , 0.842337 , 0.784104 , 0.74049 , 0.755826 , 0.769137 , 0.838706 , 0.86352 , 0.86352 , 0.813891 , 0 , 0.845809 , 0.697197 , 0.829248 , 0.84486 , 0.86352 , 0.850251 , 0.804855 , 0.772744 , 0.791478 , 0.703479 , 0.70306 , 0.825293 , 0.851966 , 0.840542 , 0.769137 , 0.838706 , 0.845809 , 0.853641 , 0.720107 , 0.689911 , 0.823245 , 0 , 0.851966 , 0.86193 , 0.840542 , 0.802621 , 0.820107 , 0.772744 , 0.86352 , 0.823245 , 0.825293 , 0.788059 , 0 , 0.769137 , 0 
3600 , 0.644756 , 0.746101 , 0.770548 , 0.472949 , 0.719984 , 0.523235 , 0.553402 , 0.52129 , 0.679115 , 0.709819 , 0.738043 , 0.741752 , 0 , 0.574216 , 0.015781 , 0.650693 , 0.735038 , 0.709819 , 0.716351 , 0.742962 , 0.599211 , 0.697646 , 0.504129 , 0.599099 , 0.758108 , 0.751961 , 0.754807 , 0.519411 , 0.741697 , 0.37151 , 0.571325 , -0.001484 , 0.563518 , 0.707803 , 0.703357 , 0.743104 , 0.723893 , 0.60685 , 0.753391 , 0.730166 , 0.6922 , 0.775355 , 0.732546 , 0.750039 , 0.753191 , 0.754109 , 0.030892 , 0 
3601 , 0.793051 , 0.796999 , 0.813619 , 0.712392 , 0.766771 , 0.695994 , 0.587509 , 0.590609 , 0.748918 , 0.773302 , 0.808574 , 0.771518 , 0 , 0.68623 , 0.127667 , 0.754121 , 0.793442 , 0.773302 , 0.780047 , 0.781267 , 0.51102 , 0.771499 , 0.47292 , 0.445716 , 0.79408 , 0.791407 , 0.813336 , 0.590609 , 0.762371 , 0.721707 , 0.767601 , -0.070725 , 0.590609 , 0.764392 , 0.734373 , 0.814428 , 0.808181 , 0.738012 , 0.778231 , 0.779753 , 0.762464 , 0.819642 , 0.774621 , 0.789928 , 0.776392 , 0.62586 , 0.267231 , 0 
3602 , 0.360435 , 0.431498 , 0.408526 , 0.285944 , 0.334683 , 0.253841 , 0.333604 , 0.397894 , 0.360435 , 0.415137 , 0.392075 , 0.413263 , 0 , 0.411377 , 0.138664 , 0.259157 , 0.313923 , 0.415137 , 0.415137 , 0.467029 , 0.262757 , 0.275457 , 0.058094 , 0.394027 , 0.391094 , 0.406609 , 0.463595 , 0.413263 , 0.449704 , 0.411377 , 0.394998 , 0.021363 , 0.353189 , 0.415137 , 0 , 0.423189 , 0.500161 , 0.281321 , 0.371664 , 0.334683 , 0.409479 , 0.308798 , 0.393052 , 0.355276 , 0.395967 , 0 , 0.281383 , 0 
3603 , 0.529426 , 0.597567 , 0.672272 , 0.466815 , 0.591077 , 0.459914 , 0.453574 , 0.450116 , 0.548453 , 0.594429 , 0.696642 , 0.604615 , 0 , 0.450803 , 0.093166 , 0.590512 , 0.651618 , 0.594429 , 0.598925 , 0.609036 , 0.154945 , 0.573904 , 0.000958 , 0.084224 , 0.714705 , 0.674135 , 0.662619 , 0.452081 , 0.53877 , 0.473931 , 0.596959 , 0.381014 , 0.368354 , 0.589275 , 0.467651 , 0.688406 , 0.672214 , 0.55262 , 0.586507 , 0.598371 , 0.574716 , 0.755309 , 0.596283 , 0.6767 , 0.594723 , 0.286009 , 0.093157 , 0.466815 
3605 , 0.445846 , 0.445846 , 0.475132 , 0.445846 , 0.407014 , 0.448168 , 0.372737 , 0.544596 , 0.546499 , 0.312566 , 0.380652 , 0.407014 , 0 , 0.297735 , 0.139742 , 0.416928 , 0.459487 , 0.312566 , 0.312566 , 0.475132 , 0.185068 , 0.287356 , 0.150685 , 0.475132 , 0.443506 , 0.475132 , 0.349423 , 0.477345 , 0.443506 , 0.297735 , 0.414481 , -0.172139 , 0.318325 , 0.250263 , 0 , 0.346681 , 0.506893 , 0.225806 , 0.448168 , 0.312566 , 0.349423 , 0.546499 , 0.443506 , 0.441145 , 0.372737 , 0 , 0.227519 , 0 
3606 , 0.687321 , 0.790327 , 0.783638 , 0.643205 , 0.74026 , 0.453541 , 0.413068 , 0.402399 , 0.715749 , 0.756256 , 0.789064 , 0.781864 , 0 , 0.324324 , 0.041724 , 0.443994 , 0.523314 , 0.756256 , 0.768104 , 0.704395 , 0.503204 , 0.715632 , 0.325098 , 0.627767 , 0.793019 , 0.339252 , 0.808788 , 0.402108 , 0.768217 , 0.310583 , 0.725855 , 0.014204 , 0.455413 , 0.714379 , 0 , 0.820818 , 0.767423 , 0.694109 , 0.377484 , 0.741218 , 0.656919 , 0.832626 , 0.738549 , 0.317791 , 0.306688 , -0.000363 , 0.046878 , 0 
3607 , 0.462361 , 0.438708 , 0.48038 , 0.427079 , 0.454779 , 0.43468 , 0.432977 , 0.438708 , 0.485928 , 0.488486 , 0.478277 , 0.436772 , 0 , 0.379595 , 0.003861 , 0.363813 , 0.461104 , 0.488486 , 0.486528 , 0.48817 , 0.46061 , 0.501908 , -0.001157 , 0.458737 , 0.494083 , 0.385244 , 0.438708 , 0.434745 , 0.448543 , 0.377665 , 0.434926 , 0.025776 , 0.400157 , 0.496365 , 0 , 0.41019 , 0.434991 , 0.371518 , 0.367614 , 0.456714 , 0.417362 , 0.500074 , 0.482505 , 0.385258 , 0.379567 , 0.216717 , 0.177203 , 0.427079 
3609 , 0.698578 , 0.804521 , 0.803909 , 0.694265 , 0.735911 , 0.4323 , 0.449275 , 0.39869 , 0.655797 , 0.762159 , 0.747393 , 0.773704 , 0 , 0.311353 , 0.100813 , 0.738335 , 0.797022 , 0.762159 , 0.764134 , 0.735636 , 0.798719 , 0.712389 , 0.269827 , 0.857559 , 0.792069 , 0.269062 , 0.828822 , 0.440028 , 0.723719 , 0.311353 , 0.745946 , 0.035483 , 0.39579 , 0.75281 , 0 , 0.848594 , 0.791272 , 0.767844 , 0.413646 , 0.72204 , 0.728506 , 0.865118 , 0.743797 , 0.225206 , 0.259466 , 0.087155 , 0.100525 , 0 
3610 , 0.661225 , 0.771317 , 0.748131 , 0.575302 , 0.657691 , 0.487866 , 0.442294 , 0.492361 , 0.647278 , 0.682472 , 0.717978 , 0.739736 , 0 , 0.439942 , 0.04209 , 0.698127 , 0.772269 , 0.682472 , 0.690936 , 0.619716 , 0.738648 , 0.682472 , 0.364282 , 0.656256 , 0.715632 , 0.373087 , 0.771317 , 0.499903 , 0.76389 , 0.456414 , 0.60517 , 0.00619 , 0.506441 , 0.670312 , 0 , 0.740277 , 0.666883 , 0.639887 , 0.505831 , 0.617339 , 0.668949 , 0.788094 , 0.649174 , 0.324636 , 0.321776 , 0 , 0.067653 , 0.661225 
3611 , 0.914332 , 0.957746 , 0.915109 , 0.928935 , 0.873239 , 0.796378 , 0.854555 , 0.872084 , 0.840754 , 0.875489 , 0.885776 , 0.888831 , 0 , 0.875489 , 0.91354 , 0.843658 , 0.853186 , 0.875489 , 0.915873 , 0.886813 , 0.88472 , 0.929577 , 0.585833 , 0.873239 , 0.929577 , 0.85722 , 0.957746 , 0.886813 , 0.957746 , 0.861038 , 0.943406 , 0.230871 , 0.887831 , 0.887831 , 0 , 0.928935 , 0.928935 , 0.834719 , 0.874375 , 0.901408 , 0.901408 , 0.929577 , 0.887831 , 0.929577 , 0.873239 , 0.302855 , 0.834719 , 0 
3612 , 0.647472 , 0.711697 , 0.787095 , 0.647472 , 0.680265 , 0.167388 , 0.204248 , 0.321749 , 0.631944 , 0.711697 , 0.525266 , 0.762248 , 0 , 0.248629 , 0.079162 , 0.149219 , 0.203412 , 0.711697 , 0.719602 , 0.669334 , 0.235597 , 0.673224 , 0.14752 , 0.236253 , 0.64223 , 0.138217 , 0.705902 , 0.382033 , 0.704511 , 0.248629 , 0.688831 , 0 , 0.502252 , 0.720927 , 0 , 0.702401 , 0.75259 , 0.422709 , 0.171362 , 0.754918 , 0.649129 , 0.615153 , 0.696662 , 0.140269 , 0.206402 , 0 , 0.069517 , 0 
3613 , 0.835759 , 0.88186 , 0.850848 , 0.816079 , 0.915614 , 0.816079 , 0.816079 , 0.816079 , 0.742098 , 0.816079 , 0.845259 , 0.806377 , 0 , 0.816079 , 0 , 0.625255 , 0.838647 , 0.816079 , 0.816079 , 0.799075 , 0.856048 , 0.772217 , 0.88186 , 0.88186 , 0.826439 , 0.807261 , 0.863729 , 0.816079 , 0.883993 , 0.816079 , 0.868607 , 0.544851 , 0.816079 , 0.844129 , 0 , 0.850848 , 0.687591 , 0.752331 , 0.868607 , 0.780596 , 0.737215 , 0.861152 , 0.868607 , 0.826439 , 0.88186 , 0 , 0.816079 , 0 
3614 , 0.391844 , 0.373386 , 0.413498 , 0.405903 , 0.429899 , 0.137764 , 0.386526 , 0 , 0.412932 , 0.409527 , 0.459323 , 0.256764 , 0 , 0.398524 , 0.005592 , 0.314294 , 0.457411 , 0.409527 , 0.409527 , 0.327416 , 0.358699 , 0.457411 , 0.307187 , 0.413498 , 0.322829 , 0.352918 , 0.401662 , 0.450716 , 0.380228 , 0.398524 , 0.47818 , 0.051269 , 0.234436 , 0.47818 , 0 , 0.36708 , 0.425494 , 0.405721 , 0.37017 , 0.314294 , 0.413498 , 0.470361 , 0.483831 , 0.343932 , 0.289796 , 0.272122 , 0.34764 , 0 
3615 , 0.685975 , 0.807479 , 0.783234 , 0.627845 , 0.699249 , 0.479889 , 0.42591 , 0.390677 , 0.627069 , 0.666474 , 0.774923 , 0.723655 , 0 , 0.186308 , 0.125297 , 0.770856 , 0.80756 , 0.666474 , 0.682547 , 0.695049 , 0.74779 , 0.683077 , 0.336138 , 0.787647 , 0.763607 , 0.32758 , 0.80351 , 0.399 , 0.775673 , 0.249189 , 0.703197 , 0.010037 , 0.530241 , 0.654491 , 0 , 0.787203 , 0.730993 , 0.698873 , 0.454722 , 0.703074 , 0.720058 , 0.815578 , 0.687024 , 0.31486 , 0.290803 , 0.811057 , 0.147295 , 0 
3616 , 0 , 0.132781 , 0.222507 , 0 , -0.006383 , 0.051752 , 0.085659 , 0.014567 , 0 , 0.05927 , 0.056269 , 0.042468 , 0 , 0.050531 , 0.005165 , 0.142903 , 0.146525 , 0.05927 , 0.05927 , 0.07586 , 0.211546 , 0.104389 , 0.01656 , 0.104274 , 0.071185 , -0.001795 , 0.155622 , 0.080348 , 0.129828 , 0.058577 , 0.062661 , -0.03062 , 0.15026 , 0.042997 , 0 , 0.250417 , 0.222607 , 0.103196 , -0.064976 , 0.102967 , 0.112307 , 0.117163 , 0.058011 , -0.005276 , 0.013221 , 0.136629 , 0.030032 , 0 
3617 , 0.652241 , 0.774592 , 0.78229 , 0.643725 , 0.718144 , 0.459871 , 0.44399 , 0.422012 , 0.710582 , 0.715909 , 0.771533 , 0.764496 , 0 , 0.300369 , 0.072191 , 0.47445 , 0.550706 , 0.715909 , 0.715771 , 0.723352 , 0.509408 , 0.693202 , 0.294799 , 0.621089 , 0.760552 , 0.286646 , 0.780844 , 0.431772 , 0.737399 , 0.29849 , 0.702575 , 0.030719 , 0.521903 , 0.675008 , 0 , 0.796185 , 0.731887 , 0.707507 , 0.393035 , 0.69156 , 0.680254 , 0.79221 , 0.709042 , 0.262964 , 0.269268 , -0.001999 , 0.083485 , 0 
